anio,mes,zona,municipio_id,municipio_nombre,delegacion,genero,cantidad
2016,7,12,06581,Necochea,Necochea,masculino,17
2016,7,12,06581,Necochea,Hospital Dr Emilio Ferreyra-Necochea,masculino,37
2016,7,4,06588,9 de Julio,Dudignac,femenino,1
2016,7,4,06588,9 de Julio,La Niña,femenino,1
2016,7,4,06588,9 de Julio,Patricios,femenino,1
2016,7,4,06588,9 de Julio,9 de Julio,femenino,34
2016,7,4,06588,9 de Julio,Carlos María Naon,masculino,1
2016,7,4,06588,9 de Julio,Patricios,masculino,1
2016,7,4,06588,9 de Julio,Quiroga,masculino,1
2016,7,4,06588,9 de Julio,9 de Julio,masculino,36
2016,7,9,06595,Olavarría,Loma Negra,femenino,1
2016,7,9,06595,Olavarría,Sierra Chica,femenino,1
2016,7,9,06595,Olavarría,Sierras Bayas,femenino,1
2016,7,9,06595,Olavarría,Hospital Dr Hector Cura-Olavarría,femenino,32
2016,7,9,06595,Olavarría,Olavarría,femenino,50
2016,7,9,06595,Olavarría,Hinojo,masculino,1
2016,7,9,06595,Olavarría,Sierras Bayas,masculino,2
2016,7,9,06595,Olavarría,Hospital Dr Hector Cura-Olavarría,masculino,35
2016,7,9,06595,Olavarría,Olavarría,masculino,39
2016,7,8,06609,Pehuajó,Pehuajó,femenino,24
2016,7,8,06609,Pehuajó,Juan José Paso,masculino,1
2016,7,8,06609,Pehuajó,Pehuajó,masculino,16
2016,7,8,06616,Pellegrini,Pellegrini,femenino,1
2016,7,8,06616,Pellegrini,Pellegrini,masculino,5
2016,7,2,06623,Pergamino,Manuel Ocampo,femenino,1
2016,7,2,06623,Pergamino,Pergamino,femenino,20
2016,7,2,06623,Pergamino,Hospital San José - Pergamino,femenino,32
2016,7,2,06623,Pergamino,Manuel Ocampo,masculino,4
2016,7,2,06623,Pergamino,Pergamino,masculino,35
2016,7,2,06623,Pergamino,Hospital San José - Pergamino,masculino,46
2016,7,10,06630,Pila,Pila,femenino,1
2016,7,10,06630,Pila,Pila,masculino,2
2016,7,3,06638,Pilar,Manuel Alberti,femenino,3
2016,7,3,06638,Pilar,Del Viso,femenino,8
2016,7,3,06638,Pilar,Presidente Derqui,femenino,8
2016,7,3,06638,Pilar,Villa Rosa,femenino,16
2016,7,3,06638,Pilar,Del Pilar,femenino,33
2016,7,3,06638,Pilar,Hospital Universitario Austral,femenino,70
2016,7,3,06638,Pilar,Hospital Municipal Materno Infantil Comodoro Hugo Cesar Meizner,femenino,154
2016,7,3,06638,Pilar,Manuel Alberti,masculino,8
2016,7,3,06638,Pilar,Presidente Derqui,masculino,9
2016,7,3,06638,Pilar,Del Viso,masculino,13
2016,7,3,06638,Pilar,Villa Rosa,masculino,16
2016,7,3,06638,Pilar,Del Pilar,masculino,43
2016,7,3,06638,Pilar,Hospital Universitario Austral,masculino,95
2016,7,3,06638,Pilar,Hospital Municipal Materno Infantil Comodoro Hugo Cesar Meizner,masculino,160
2016,7,11,06644,Pinamar,Pinamar,femenino,25
2016,7,11,06644,Pinamar,Pinamar,masculino,32
2016,7,18,06648,Presidente Perón,Guernica,femenino,15
2016,7,18,06648,Presidente Perón,Hospital Cecilia Grierson-Pte Perón,femenino,47
2016,7,18,06648,Presidente Perón,Guernica,masculino,19
2016,7,18,06648,Presidente Perón,Hospital Cecilia Grierson-Pte Perón,masculino,72
2016,7,19,06651,Puán,Bordenave,femenino,1
2016,7,19,06651,Puán,Villa Iris,femenino,1
2016,7,19,06651,Puán,Puán L,femenino,3
2016,7,19,06651,Puán,Darregueira,femenino,5
2016,7,19,06651,Puán,Puán L,masculino,2
2016,7,19,06651,Puán,Villa Iris,masculino,3
2016,7,19,06651,Puán,Darregueira,masculino,10
2016,7,6,06655,Punta Indio,Verónica,femenino,10
2016,7,6,06655,Punta Indio,Verónica,masculino,12
2016,7,7,06658,Quilmes,San Francisco Solano,femenino,7
2016,7,7,06658,Quilmes,La Florida,femenino,9
2016,7,7,06658,Quilmes,Ezpeleta,femenino,19
2016,7,7,06658,Quilmes,Bernal,femenino,30
2016,7,7,06658,Quilmes,Hospital Dr Isidro Iriarte,femenino,82
2016,7,7,06658,Quilmes,Hospital Municipal Mat. Inf. De San Fco Solano Dr. E. Oller-Quilmes,femenino,84
2016,7,7,06658,Quilmes,Quilmes,femenino,90
2016,7,7,06658,Quilmes,Sanatorio De La Trinidad-Quilmes,femenino,108
2016,7,7,06658,Quilmes,La Florida,masculino,14
2016,7,7,06658,Quilmes,Ezpeleta,masculino,16
2016,7,7,06658,Quilmes,San Francisco Solano,masculino,27
2016,7,7,06658,Quilmes,Bernal,masculino,33
2016,7,7,06658,Quilmes,Hospital Municipal Mat. Inf. De San Fco Solano Dr. E. Oller-Quilmes,masculino,75
2016,7,7,06658,Quilmes,Hospital Dr Isidro Iriarte,masculino,80
2016,7,7,06658,Quilmes,Quilmes,masculino,90
2016,7,7,06658,Quilmes,Sanatorio De La Trinidad-Quilmes,masculino,111
2016,7,1,06665,Ramallo,Pérez Millan,femenino,2
2016,7,1,06665,Ramallo,Villa Ramallo,femenino,6
2016,7,1,06665,Ramallo,Ramallo,femenino,12
2016,7,1,06665,Ramallo,Villa Ramallo,masculino,6
2016,7,1,06665,Ramallo,Pérez Millan,masculino,7
2016,7,1,06665,Ramallo,Ramallo,masculino,18
2016,7,9,06672,Rauch,Rauch,femenino,11
2016,7,9,06672,Rauch,Rauch,masculino,10
2016,7,8,06679,Rivadavia,Fortin OlavarÍa,femenino,1
2016,7,8,06679,Rivadavia,América,femenino,8
2016,7,8,06679,Rivadavia,Fortin OlavarÍa,masculino,1
2016,7,8,06679,Rivadavia,González Moreno,masculino,1
2016,7,8,06679,Rivadavia,América,masculino,8
2016,7,2,06686,Rojas,Las Carabelas,femenino,1
2016,7,2,06686,Rojas,Rojas,femenino,12
2016,7,2,06686,Rojas,Rafael Obligado,masculino,1
2016,7,2,06686,Rojas,Rojas,masculino,13
2016,7,5,06693,Roque Pérez,Roque Pérez,femenino,5
2016,7,5,06693,Roque Pérez,Roque Pérez,masculino,5
2016,7,19,06700,Saavedra,Pigüé,femenino,19
2016,7,19,06700,Saavedra,Pigüé,masculino,10
2016,7,5,06707,Saladillo,Saladillo,femenino,24
2016,7,5,06707,Saladillo,Saladillo,masculino,21
2016,7,19,06721,Salliqueló,Quenumá,femenino,2
2016,7,19,06721,Salliqueló,Salliqueló,femenino,7
2016,7,19,06721,Salliqueló,Quenumá,masculino,2
2016,7,19,06721,Salliqueló,Salliqueló,masculino,4
2016,7,2,06714,Salto,Inés Indart,femenino,1
2016,7,2,06714,Salto,Hospital Pte. Juan Domingo Perón-Salto,femenino,13
2016,7,2,06714,Salto,Salto,femenino,15
2016,7,2,06714,Salto,Inés Indart,masculino,1
2016,7,2,06714,Salto,Salto,masculino,8
2016,7,2,06714,Salto,Hospital Pte. Juan Domingo Perón-Salto,masculino,13
2016,7,3,06728,San Andrés de Giles,San Andrés de Giles,femenino,9
2016,7,3,06728,San Andrés de Giles,San Andrés de Giles,masculino,18
2016,7,1,06735,San Antonio de Areco,San Antonio de Areco,femenino,21
2016,7,1,06735,San Antonio de Areco,San Antonio de Areco,masculino,15
2016,7,12,06742,San Cayetano,San Cayetano,femenino,6
2016,7,12,06742,San Cayetano,San Cayetano,masculino,5
2016,7,13,06749,San Fernando,Paraná Mini,femenino,2
2016,7,13,06749,San Fernando,Virreyes Sección Segunda,femenino,7
2016,7,13,06749,San Fernando,San Fernando,femenino,15
2016,7,13,06749,San Fernando,Hospital Petrona Villegas De Cordero,femenino,50
2016,7,13,06749,San Fernando,Paraná Mini,masculino,2
2016,7,13,06749,San Fernando,Virreyes Sección Segunda,masculino,7
2016,7,13,06749,San Fernando,San Fernando,masculino,13
2016,7,13,06749,San Fernando,Hospital Petrona Villegas De Cordero,masculino,39
2016,7,13,06756,San Isidro,Boulogne,femenino,6
2016,7,13,06756,San Isidro,Martínez-San Isidro,femenino,6
2016,7,13,06756,San Isidro,Hospital Maternidad San Isidro,femenino,46
2016,7,13,06756,San Isidro,San Isidro,femenino,54
2016,7,13,06756,San Isidro,Sanatorio De La Trinidad-San Isidro,femenino,134
2016,7,13,06756,San Isidro,Martínez-San Isidro,masculino,7
2016,7,13,06756,San Isidro,Boulogne,masculino,12
2016,7,13,06756,San Isidro,San Isidro,masculino,47
2016,7,13,06756,San Isidro,Hospital Maternidad San Isidro,masculino,72
2016,7,13,06756,San Isidro,Sanatorio De La Trinidad-San Isidro,masculino,156
2016,7,14,06760,San Miguel,Bella Vista,femenino,14
2016,7,14,06760,San Miguel,Santa María,femenino,32
2016,7,14,06760,San Miguel,San Miguel,femenino,61
2016,7,14,06760,San Miguel,Hospital Dr Raul Larcade-San Miguel,femenino,116
2016,7,14,06760,San Miguel,Bella Vista,masculino,18
2016,7,14,06760,San Miguel,Santa María,masculino,32
2016,7,14,06760,San Miguel,San Miguel,masculino,68
2016,7,14,06760,San Miguel,Hospital Dr Raul Larcade-San Miguel,masculino,112
2016,7,10,06547,Monte,Monte,femenino,19
2016,7,10,06547,Monte,Monte,masculino,16
2016,7,1,06763,San Nicolás,Conesa San Nicolás,femenino,1
2016,7,1,06763,San Nicolás,La Emilia,femenino,2
2016,7,1,06763,San Nicolás,Hospital San Felipe-San Nicolás,femenino,40
2016,7,1,06763,San Nicolás,San Nicolás,femenino,46
2016,7,1,06763,San Nicolás,La Emilia,masculino,3
2016,7,1,06763,San Nicolás,Hospital San Felipe-San Nicolás,masculino,45
2016,7,1,06763,San Nicolás,San Nicolás,masculino,57
2016,7,1,06770,San Pedro,San Pedro,femenino,20
2016,7,1,06770,San Pedro,Hospital San Pedro,femenino,28
2016,7,1,06770,San Pedro,San Pedro,masculino,21
2016,7,1,06770,San Pedro,Hospital San Pedro,masculino,23
2016,7,18,06778,San Vicente,San Vicente,femenino,4
2016,7,18,06778,San Vicente,Alejandro Korn,femenino,11
2016,7,18,06778,San Vicente,Hospital Dr. Ramón Carrillo-San Vicente,femenino,31
2016,7,18,06778,San Vicente,San Vicente,masculino,6
2016,7,18,06778,San Vicente,Alejandro Korn,masculino,12
2016,7,18,06778,San Vicente,Hospital Dr. Ramón Carrillo-San Vicente,masculino,29
2016,7,5,06784,Suipacha,Suipacha,femenino,7
2016,7,5,06784,Suipacha,Suipacha,masculino,7
2016,7,9,06791,Tandil,María Ignacia,femenino,3
2016,7,9,06791,Tandil,Tandil,femenino,39
2016,7,9,06791,Tandil,Villa Italia,femenino,40
2016,7,9,06791,Tandil,María Ignacia,masculino,1
2016,7,9,06791,Tandil,Villa Italia,masculino,34
2016,7,9,06791,Tandil,Tandil,masculino,49
2016,7,9,06798,Tapalqué,Tapalqué,femenino,10
2016,7,9,06798,Tapalqué,Tapalqué,masculino,4
2016,7,13,06805,Tigre,Benavídez,femenino,1
2016,7,13,06805,Tigre,Don Torcuato,femenino,14
2016,7,13,06805,Tigre,General Pacheco,femenino,14
2016,7,13,06805,Tigre,Tigre,femenino,18
2016,7,13,06805,Tigre,El Talar,femenino,28
2016,7,13,06805,Tigre,Hospital Zonal General De Agudos Magdalena V. De Martínez-Tigre,femenino,41
2016,7,13,06805,Tigre,Hospital Comunal de Tigre,femenino,152
2016,7,13,06805,Tigre,Benavídez,masculino,3
2016,7,13,06805,Tigre,General Pacheco,masculino,9
2016,7,13,06805,Tigre,Don Torcuato,masculino,10
2016,7,13,06805,Tigre,El Talar,masculino,21
2016,7,13,06805,Tigre,Tigre,masculino,23
2016,7,13,06805,Tigre,Hospital Zonal General De Agudos Magdalena V. De Martínez-Tigre,masculino,56
2016,7,13,06805,Tigre,Hospital Comunal de Tigre,masculino,159
2016,7,10,06812,Tordillo,General Conesa Tordillo,masculino,2
2016,7,16,06819,Tornquist,Saldungaray,femenino,3
2016,7,16,06819,Tornquist,Tornquist,femenino,7
2016,7,16,06819,Tornquist,Saldungaray,masculino,3
2016,7,16,06819,Tornquist,Tornquist,masculino,6
2016,7,8,06826,Trenque Lauquen,Berutti,femenino,2
2016,7,8,06826,Trenque Lauquen,Treinta de Agosto,femenino,3
2016,7,8,06826,Trenque Lauquen,Trenque Lauquen,femenino,17
2016,7,8,06826,Trenque Lauquen,Berutti,masculino,3
2016,7,8,06826,Trenque Lauquen,Treinta de Agosto,masculino,7
2016,7,8,06826,Trenque Lauquen,Trenque Lauquen,masculino,21
2016,7,12,06833,Tres Arroyos,Claromecó,femenino,1
2016,7,12,06833,Tres Arroyos,Copetonas,femenino,1
2016,7,12,06833,Tres Arroyos,Tres Arroyos,femenino,32
2016,7,12,06833,Tres Arroyos,Tres Arroyos,masculino,30
2016,7,14,06840,Tres de Febrero,Caseros,femenino,4
2016,7,14,06840,Tres de Febrero,Ciudadela,femenino,15
2016,7,14,06840,Tres de Febrero,Loma Hermosa,femenino,15
2016,7,14,06840,Tres de Febrero,Ciudad Jardín Lomas Del Palomar,femenino,16
2016,7,14,06840,Tres de Febrero,Villa Bosch,femenino,23
2016,7,14,06840,Tres de Febrero,Hospital Dr. Ramón Carrillo-Tres De Febrero,femenino,38
2016,7,14,06840,Tres de Febrero,Hospital Dr. Carlos A. Boccalandro-Tres De Febrero,femenino,43
2016,7,14,06840,Tres de Febrero,Caseros,masculino,4
2016,7,14,06840,Tres de Febrero,Loma Hermosa,masculino,14
2016,7,14,06840,Tres de Febrero,Ciudadela,masculino,16
2016,7,14,06840,Tres de Febrero,Villa Bosch,masculino,16
2016,7,14,06840,Tres de Febrero,Ciudad Jardín Lomas Del Palomar,masculino,17
2016,7,14,06840,Tres de Febrero,Hospital Dr. Ramón Carrillo-Tres De Febrero,masculino,35
2016,7,14,06840,Tres de Febrero,Hospital Dr. Carlos A. Boccalandro-Tres De Febrero,masculino,54
2016,7,19,06847,Tres Lomas,Tres Lomas,femenino,4
2016,7,19,06847,Tres Lomas,Tres Lomas,masculino,5
2016,7,5,06854,25 de Mayo,Norberto de la Riestra,femenino,3
2016,7,5,06854,25 de Mayo,25 de Mayo,femenino,23
2016,7,5,06854,25 de Mayo,Gobernador Ugarte,masculino,1
2016,7,5,06854,25 de Mayo,Norberto de la Riestra,masculino,2
2016,7,5,06854,25 de Mayo,25 de Mayo,masculino,10
2016,7,13,06861,Vicente López,Olivos,femenino,15
2016,7,13,06861,Vicente López,Villa Martelli,femenino,19
2016,7,13,06861,Vicente López,Munro Vicente López,femenino,34
2016,7,13,06861,Vicente López,Hospital Maternidad Santa Rosa-Vicente López,femenino,100
2016,7,13,06861,Vicente López,Olivos,masculino,12
2016,7,13,06861,Vicente López,Villa Martelli,masculino,14
2016,7,13,06861,Vicente López,Munro Vicente López,masculino,24
2016,7,13,06861,Vicente López,Hospital Maternidad Santa Rosa-Vicente López,masculino,114
2016,7,11,06868,Villa Gesell,Villa Gesell,femenino,4
2016,7,11,06868,Villa Gesell,Villa Gesell,masculino,8
2016,7,16,06875,Villarino,Mayor Buratovich,femenino,2
2016,7,16,06875,Villarino,Médanos,femenino,2
2016,7,16,06875,Villarino,Pedro Luro,femenino,13
2016,7,16,06875,Villarino,Mayor Buratovich,masculino,1
2016,7,16,06875,Villarino,Juan Couste,masculino,2
2016,7,16,06875,Villarino,Médanos,masculino,6
2016,7,16,06875,Villarino,Pedro Luro,masculino,10
2016,7,3,06882,Zárate,Lima,femenino,3
2016,7,3,06882,Zárate,Zárate,femenino,26
2016,7,3,06882,Zárate,Hospital Virgen Del Carmen De Zarate,femenino,39
2016,7,3,06882,Zárate,Lima,masculino,6
2016,7,3,06882,Zárate,Zárate,masculino,28
2016,7,3,06882,Zárate,Hospital Virgen Del Carmen De Zarate,masculino,53
2016,8,19,06007,Adolfo Alsina,Carhué,femenino,9
2016,8,19,06007,Adolfo Alsina,Rivera,masculino,3
2016,8,19,06007,Adolfo Alsina,Carhué,masculino,12
2016,8,5,06021,Alberti,Alberti,femenino,7
2016,8,5,06021,Alberti,Alberti,masculino,1
2016,8,5,06021,Alberti,Mechita,masculino,2
2016,8,18,06028,Almirante Brown,Barrio San José de Almirante Brown,femenino,14
2016,8,18,06028,Almirante Brown,Burzaco,femenino,17
2016,8,18,06028,Almirante Brown,Glew,femenino,17
2016,8,18,06028,Almirante Brown,Longchamps,femenino,17
2016,8,18,06028,Almirante Brown,Rafael Calzada,femenino,21
2016,8,18,06028,Almirante Brown,Claypole,femenino,33
2016,8,18,06028,Almirante Brown,Adrogué,femenino,35
2016,8,18,06028,Almirante Brown,Hospital Melendez-Almirante Brown,femenino,108
2016,8,18,06028,Almirante Brown,Barrio San José de Almirante Brown,masculino,10
2016,8,18,06028,Almirante Brown,Longchamps,masculino,17
2016,8,18,06028,Almirante Brown,Glew,masculino,18
2016,8,18,06028,Almirante Brown,Claypole,masculino,21
2016,8,18,06028,Almirante Brown,Burzaco,masculino,23
2016,8,18,06028,Almirante Brown,Adrogué,masculino,24
2016,8,18,06028,Almirante Brown,Rafael Calzada,masculino,32
2016,8,18,06028,Almirante Brown,Hospital Melendez-Almirante Brown,masculino,75
2016,8,1,06077,Arrecifes,Arrecifes,femenino,23
2016,8,1,06077,Arrecifes,Arrecifes,masculino,29
2016,8,21,06035,Avellaneda,Gerli-Avellaneda,femenino,4
2016,8,21,06035,Avellaneda,Dock Sud,femenino,6
2016,8,21,06035,Avellaneda,Avellaneda,femenino,14
2016,8,21,06035,Avellaneda,Villa Domínico,femenino,15
2016,8,21,06035,Avellaneda,Wilde,femenino,18
2016,8,21,06035,Avellaneda,Hospital Interzonal General De Agudos Presidente Perón-Avellaneda,femenino,60
2016,8,21,06035,Avellaneda,Hospital Ana Goitia-Avellaneda,femenino,122
2016,8,21,06035,Avellaneda,Gerli-Avellaneda,masculino,2
2016,8,21,06035,Avellaneda,Dock Sud,masculino,5
2016,8,21,06035,Avellaneda,Villa Domínico,masculino,9
2016,8,21,06035,Avellaneda,Avellaneda,masculino,18
2016,8,21,06035,Avellaneda,Wilde,masculino,25
2016,8,21,06035,Avellaneda,Hospital Interzonal General De Agudos Presidente Perón-Avellaneda,masculino,72
2016,8,21,06035,Avellaneda,Hospital Ana Goitia-Avellaneda,masculino,137
2016,8,11,06042,Ayacucho,Ayacucho,femenino,11
2016,8,11,06042,Ayacucho,Ayacucho,masculino,13
2016,8,9,06049,Azul,Cacharí,femenino,6
2016,8,9,06049,Azul,Azul,femenino,9
2016,8,9,06049,Azul,"Hospital Materno Infantil ""Argentina Diego""",femenino,30
2016,8,9,06049,Azul,Azul,masculino,17
2016,8,9,06049,Azul,"Hospital Materno Infantil ""Argentina Diego""",masculino,23
2016,8,16,06056,Bahía Blanca,General Daniel Cerri,femenino,2
2016,8,16,06056,Bahía Blanca,Cabildo,femenino,3
2016,8,16,06056,Bahía Blanca,Ingeniero White,femenino,12
2016,8,16,06056,Bahía Blanca,Hospital Dr José Penna-Bahía Blanca,femenino,70
2016,8,16,06056,Bahía Blanca,Bahía Blanca,femenino,107
2016,8,16,06056,Bahía Blanca,General Daniel Cerri,masculino,10
2016,8,16,06056,Bahía Blanca,Ingeniero White,masculino,14
2016,8,16,06056,Bahía Blanca,Hospital Dr José Penna-Bahía Blanca,masculino,71
2016,8,16,06056,Bahía Blanca,Bahía Blanca,masculino,101
2016,8,11,06063,Balcarce,Balcarce,femenino,26
2016,8,11,06063,Balcarce,Balcarce,masculino,39
2016,8,1,06070,Baradero,Baradero,femenino,21
2016,8,1,06070,Baradero,Baradero,masculino,16
2016,8,9,06084,Benito Juárez,Barker,femenino,3
2016,8,9,06084,Benito Juárez,Benito Juárez,femenino,13
2016,8,9,06084,Benito Juárez,Barker,masculino,3
2016,8,9,06084,Benito Juárez,Benito Juárez,masculino,16
2016,8,7,06091,Berazategui,Guillermo Hudson,femenino,5
2016,8,7,06091,Berazategui,Barrio Marítimo del Hudson,femenino,6
2016,8,7,06091,Berazategui,Juan María Gutiérrez,femenino,8
2016,8,7,06091,Berazategui,Berazategui,femenino,33
2016,8,7,06091,Berazategui,Hospital Evita Pueblo-Berazategui,femenino,137
2016,8,7,06091,Berazategui,El Pato,masculino,3
2016,8,7,06091,Berazategui,Barrio Marítimo del Hudson,masculino,10
2016,8,7,06091,Berazategui,Juan María Gutiérrez,masculino,16
2016,8,7,06091,Berazategui,Guillermo Hudson,masculino,19
2016,8,7,06091,Berazategui,Berazategui,masculino,45
2016,8,7,06091,Berazategui,Hospital Evita Pueblo-Berazategui,masculino,129
2016,8,6,06098,Berisso,Berisso Sección Segunda,femenino,14
2016,8,6,06098,Berisso,Berisso,femenino,35
2016,8,6,06098,Berisso,Berisso Sección Segunda,masculino,14
2016,8,6,06098,Berisso,Berisso,masculino,39
2016,8,9,06105,Bolívar,Pirovano,femenino,1
2016,8,9,06105,Bolívar,Urdampilleta,femenino,2
2016,8,9,06105,Bolívar,Bolívar,femenino,22
2016,8,9,06105,Bolívar,Pirovano,masculino,1
2016,8,9,06105,Bolívar,Urdampilleta,masculino,3
2016,8,9,06105,Bolívar,Bolívar,masculino,24
2016,8,4,06112,Bragado,General O'Brien,femenino,2
2016,8,4,06112,Bragado,Bragado,femenino,25
2016,8,4,06112,Bragado,General O'Brien,masculino,1
2016,8,4,06112,Bragado,Bragado,masculino,24
2016,8,3,06126,Campana,Hospital San José-Campana,femenino,26
2016,8,3,06126,Campana,Campana,femenino,35
2016,8,3,06126,Campana,Hospital San José-Campana,masculino,35
2016,8,3,06126,Campana,Campana,masculino,38
2016,8,5,06134,Cañuelas,Cañuelas,femenino,13
2016,8,5,06134,Cañuelas,Hospital Municipal Marzetti-Cañuelas,femenino,24
2016,8,5,06134,Cañuelas,Cañuelas,masculino,19
2016,8,5,06134,Cañuelas,Hospital Municipal Marzetti-Cañuelas,masculino,33
2016,8,1,06140,Capitán Sarmiento,Capitán Sarmiento (Delegación-No Es Nodo),femenino,10
2016,8,1,06140,Capitán Sarmiento,Capitán Sarmiento (Delegación-No Es Nodo),masculino,8
2016,8,8,06147,Carlos Casares,Carlos Casares,femenino,19
2016,8,8,06147,Carlos Casares,Carlos Casares,masculino,14
2016,8,8,06154,Carlos Tejedor,Tres Algarrobos,femenino,3
2016,8,8,06154,Carlos Tejedor,Carlos Tejedor,femenino,5
2016,8,8,06154,Carlos Tejedor,Carlos Tejedor,masculino,3
2016,8,3,06161,Carmen de Areco,Carmen de Areco,femenino,9
2016,8,3,06161,Carmen de Areco,Carmen de Areco,masculino,10
2016,8,16,06602,Patagones,Juan Pradere,femenino,2
2016,8,16,06602,Patagones,Villalonga,femenino,5
2016,8,16,06602,Patagones,Carmen de Patagones,femenino,9
2016,8,16,06602,Patagones,Stroeder,masculino,2
2016,8,16,06602,Patagones,Villalonga,masculino,2
2016,8,16,06602,Patagones,Carmen de Patagones,masculino,21
2016,8,10,06168,Castelli,Castelli,femenino,4
2016,8,10,06168,Castelli,Castelli,masculino,6
2016,8,4,06210,Chacabuco,Chacabuco,femenino,30
2016,8,4,06210,Chacabuco,O'Higgins,masculino,1
2016,8,4,06210,Chacabuco,Rawson,masculino,2
2016,8,4,06210,Chacabuco,Chacabuco,masculino,27
2016,8,10,06218,Chascomús,Chascomús,femenino,33
2016,8,10,06218,Chascomús,Chascomús,masculino,28
2016,8,5,06224,Chivilcoy,Chivilcoy,femenino,14
2016,8,5,06224,Chivilcoy,Hospital Municipal Chivilcoy,femenino,15
2016,8,5,06224,Chivilcoy,Chivilcoy,masculino,14
2016,8,5,06224,Chivilcoy,Hospital Municipal Chivilcoy,masculino,21
2016,8,2,06175,Colón,Colón,femenino,19
2016,8,2,06175,Colón,Colón,masculino,18
2016,8,16,06189,Coronel Dorrego,Coronel Dorrego,femenino,10
2016,8,16,06189,Coronel Dorrego,Coronel Dorrego,masculino,14
2016,8,16,06196,Coronel Pringles,Coronel Pringles,femenino,14
2016,8,16,06196,Coronel Pringles,Coronel Pringles,masculino,24
2016,8,16,06182,Coronel de Marina Leonardo Rosales,Punta Alta,femenino,20
2016,8,16,06182,Coronel de Marina Leonardo Rosales,Punta Alta,masculino,22
2016,8,19,06203,Coronel Suárez,Huanguelén,femenino,1
2016,8,19,06203,Coronel Suárez,Coronel Suárez,femenino,20
2016,8,19,06203,Coronel Suárez,Huanguelén,masculino,1
2016,8,19,06203,Coronel Suárez,Coronel Suárez,masculino,22
2016,8,19,06231,Daireaux,Salazar,femenino,2
2016,8,19,06231,Daireaux,Daireaux,femenino,8
2016,8,19,06231,Daireaux,Salazar,masculino,2
2016,8,19,06231,Daireaux,Daireaux,masculino,11
2016,8,10,06420,La Costa,San Clemente del Tuyú,femenino,9
2016,8,10,06420,La Costa,Mar de Ajó,femenino,23
2016,8,10,06420,La Costa,Mar del Tuyú,femenino,25
2016,8,10,06420,La Costa,San Clemente del Tuyú,masculino,12
2016,8,10,06420,La Costa,Mar del Tuyú,masculino,21
2016,8,10,06420,La Costa,Mar de Ajó,masculino,30
2016,8,10,06238,Dolores,Dolores,femenino,22
2016,8,10,06238,Dolores,Dolores,masculino,19
2016,8,6,06245,Ensenada,El Dique,femenino,8
2016,8,6,06245,Ensenada,Ensenada,femenino,28
2016,8,6,06245,Ensenada,El Dique,masculino,16
2016,8,6,06245,Ensenada,Ensenada,masculino,35
2016,8,3,06252,Escobar,Maquinista Savio,femenino,4
2016,8,3,06252,Escobar,Domingo Matheu,femenino,5
2016,8,3,06252,Escobar,Ingeniero Maschwitz,femenino,7
2016,8,3,06252,Escobar,Belén de Escobar,femenino,20
2016,8,3,06252,Escobar,Garín,femenino,21
2016,8,3,06252,Escobar,Hospital Dr Enrique Erill-Escobar,femenino,113
2016,8,3,06252,Escobar,Domingo Matheu,masculino,1
2016,8,3,06252,Escobar,Maquinista Savio,masculino,3
2016,8,3,06252,Escobar,Ingeniero Maschwitz,masculino,8
2016,8,3,06252,Escobar,Garín,masculino,19
2016,8,3,06252,Escobar,Belén de Escobar,masculino,23
2016,8,3,06252,Escobar,Hospital Dr Enrique Erill-Escobar,masculino,87
2016,8,18,06260,Esteban Echeverría,Luis Guillón,femenino,6
2016,8,18,06260,Esteban Echeverría,El Jaguel,femenino,16
2016,8,18,06260,Esteban Echeverría,Nueve de Abril,femenino,17
2016,8,18,06260,Esteban Echeverría,Monte Grande,femenino,38
2016,8,18,06260,Esteban Echeverría,"Hospital Policlínica ""Sofia Terrero de Santamarina""",femenino,109
2016,8,18,06260,Esteban Echeverría,Luis Guillón,masculino,3
2016,8,18,06260,Esteban Echeverría,El Jaguel,masculino,12
2016,8,18,06260,Esteban Echeverría,Nueve de Abril,masculino,19
2016,8,18,06260,Esteban Echeverría,Monte Grande,masculino,52
2016,8,18,06260,Esteban Echeverría,"Hospital Policlínica ""Sofia Terrero de Santamarina""",masculino,110
2016,8,3,06266,Exaltación de la Cruz,Los Cardales,femenino,4
2016,8,3,06266,Exaltación de la Cruz,Capilla del Señor,femenino,25
2016,8,3,06266,Exaltación de la Cruz,Los Cardales,masculino,8
2016,8,3,06266,Exaltación de la Cruz,Capilla del Señor,masculino,17
2016,8,18,06270,Ezeiza,Carlos Spegazzini,femenino,5
2016,8,18,06270,Ezeiza,La Union-Ezeiza,femenino,14
2016,8,18,06270,Ezeiza,Ezeiza,femenino,17
2016,8,18,06270,Ezeiza,Tristán Suárez,femenino,17
2016,8,18,06270,Ezeiza,Hospital Interzonal de Agudos Alberto Eurnekian,femenino,96
2016,8,18,06270,Ezeiza,Carlos Spegazzini,masculino,11
2016,8,18,06270,Ezeiza,La Union-Ezeiza,masculino,13
2016,8,18,06270,Ezeiza,Tristán Suárez,masculino,13
2016,8,18,06270,Ezeiza,Ezeiza,masculino,20
2016,8,18,06270,Ezeiza,Hospital Interzonal de Agudos Alberto Eurnekian,masculino,93
2016,8,7,06274,Florencio Varela,Ingeniero Allan,femenino,11
2016,8,7,06274,Florencio Varela,Bosques,femenino,28
